"Store","WeekDate","Temperature","FuelPrice","CPI","UnemploymentRate"
7,"2012-07-20",62.87,3.585,197.9290378,7.872
4,"2011-11-04",49.86,3.322,129.8051935,5.143
40,"2012-02-17",25.56,3.703,137.2583103,4.261
29,"2012-08-17",74.92,3.84,138.1857097,9.419
7,"2010-12-31",13.76,2.829,191.2557002,9.137
3,"2010-08-13",86.74,2.692,214.9730444,7.346
41,"2012-01-06",37.21,3.095,196.5458309,6.589
27,"2012-02-10",37.86,3.826,141.1199827,8.009
18,"2010-08-13",74.19,2.81,132.63,9.342
13,"2010-09-10",65.74,2.87,126.1145806,7.951
28,"2011-03-25",54.4,3.909,128.6160645,14.021
12,"2011-11-18",54.2,3.813,129.8268333,12.89
1,"2011-08-19",89.94,3.554,215.6693107,7.962
45,"2011-08-05",78.22,3.842,186.3734038,8.625
20,"2011-10-07",52.42,3.583,210.1170595,7.082
35,"2011-04-29",61.71,3.962,138.3303119,8.512
23,"2012-06-29",64.23,3.577,138.1962667,4.125
10,"2010-05-28",76.67,3.058,126.1602258,9.524
6,"2012-10-19",69.68,3.594,225.0501013,5.329
6,"2010-10-29",70.39,2.716,213.4302994,7.007
34,"2010-02-12",36.13,2.573,126.4962581,9.521
39,"2010-11-26",67.75,2.735,210.5152765,8.476
36,"2011-05-13",76.73,3.92,214.6899778,8.3
28,"2010-08-20",92.81,3.041,126.0766452,14.18
9,"2011-02-04",31.82,2.989,216.1162864,6.416
5,"2012-09-07",86.3,3.73,223.0298805,5.603
19,"2012-08-24",66.66,3.997,138.2814516,8.193
22,"2011-03-11",41.42,3.6,137.6269617,8.458
23,"2012-02-03",29.71,3.633,137.0632581,4.261
33,"2011-12-23",53.39,3.541,129.9845484,8.01
15,"2012-06-15",67.7,3.786,138.1295333,8.15
34,"2011-02-04",23.82,2.996,127.7195806,10.398
35,"2010-08-13",77.36,2.805,136.4928214,8.861
14,"2011-07-15",78.47,3.76,186.1399808,8.625
28,"2010-10-29",61.09,3.016,126.4364194,14.313
34,"2010-04-23",55.04,2.805,126.4713333,9.593
19,"2011-01-07",31.34,3.351,132.8823226,7.771
8,"2010-11-19",43.86,2.771,215.2538714,6.433
17,"2010-03-05",31.58,2.681,126.5782857,6.548
4,"2010-04-02",48.77,2.74,126.6034839,7.896
10,"2012-08-10",90.78,3.811,130.7561613,7.17
40,"2011-10-14",53.9,3.583,136.5150968,4.42
14,"2011-07-29",81.31,3.829,186.2955962,8.625
25,"2011-11-25",43.49,3.492,211.4120757,7.082
32,"2012-06-08",71.14,3.741,197.6551863,8.09
14,"2010-02-12",27.73,2.773,181.982317,8.992
38,"2011-10-21",73.05,3.842,129.7821613,12.89
33,"2010-12-24",60.43,3.236,126.9835806,9.265
40,"2010-11-12",38.5,2.961,132.9783226,5.287
9,"2010-12-24",50.93,2.886,214.9301534,6.56
34,"2010-05-07",57.39,2.836,126.2898,9.593
14,"2011-12-30",37.79,3.389,189.0620155,8.523
28,"2010-10-15",75,2.976,126.3266774,14.313
11,"2011-06-03",86.14,3.699,218.6449369,7.574
35,"2010-03-05",38.07,2.777,135.5732602,9.262
7,"2012-09-07",57.84,3.596,198.0950484,7.872
1,"2010-04-23",64.84,2.795,210.4391228,7.808
44,"2011-07-08",77.3,3.563,129.1125,6.56
39,"2011-11-11",63.11,3.297,216.7217373,7.716
20,"2011-07-08",74.69,3.711,208.4386847,7.274
9,"2011-11-25",54.32,3.236,222.1389683,6.054
35,"2012-08-03",75.22,3.654,142.1916279,8.839
31,"2011-05-13",75.04,3.899,215.6124735,7.931
9,"2011-12-16",47.31,3.159,222.8825484,6.054
31,"2010-12-24",51.29,2.886,211.0646599,8.163
29,"2010-05-28",65.64,2.906,132.2939355,10.16
42,"2011-02-04",44.88,3.348,127.7195806,8.744
1,"2011-02-25",62.9,3.065,213.535609,7.742
24,"2011-02-18",34.04,3.42,133.3701429,8.252
20,"2012-06-01",73.67,3.742,214.5513278,7.139
39,"2010-07-16",83.86,2.623,209.8630532,8.36
27,"2010-08-13",77.36,2.923,136.4928214,7.982
22,"2010-12-03",39.42,3.065,136.6075714,8.572
9,"2011-01-28",43.9,3.01,215.7358438,6.416
26,"2011-12-30",18.8,3.402,136.6432581,7.598
18,"2010-06-11",64.08,2.83,132.4357419,9.269
8,"2012-06-22",78.85,3.346,225.3558843,5.679
28,"2011-07-01",89.85,3.842,129.0894,13.503
11,"2012-05-04",79.07,3.749,225.1797511,6.664
22,"2011-12-23",39.83,3.413,140.528765,7.706
12,"2011-09-30",83.26,3.877,129.6060667,13.503
42,"2012-04-27",80.11,4.088,131.1266667,7.382
31,"2011-04-22",70.79,3.807,215.1096657,7.931
19,"2011-02-18",34.74,3.42,133.3701429,7.771
12,"2012-07-20",85.53,3.726,130.7012903,10.926
29,"2010-02-26",35.98,2.753,131.686,10.064
8,"2011-04-22",65.11,3.807,218.8986857,6.297
15,"2011-12-09",38.53,3.627,136.5030667,7.866
8,"2011-10-14",61.74,3.274,220.7960935,6.123
37,"2011-11-04",58.97,3.332,216.5634344,7.716
17,"2010-11-12",36.32,2.831,126.5461613,6.885
5,"2011-03-04",60.35,3.288,214.3842702,6.634
24,"2011-05-13",58.49,4.211,134.593,8.212
11,"2011-01-21",51.51,3.016,215.1268275,7.551
24,"2010-08-06",74.54,2.942,132.6141935,8.117
11,"2010-05-28",79.69,2.759,214.2037634,7.343
40,"2012-03-30",36.25,3.921,137.7261935,4.261
15,"2010-04-02",45.27,2.957,131.9019677,8.185
23,"2010-07-16",73.94,2.796,132.5667742,5.326
32,"2012-02-03",35.89,3.031,196.8728921,8.256
25,"2011-06-03",70.69,3.922,208.3551116,7.287
44,"2012-08-31",79.18,3.624,130.8853548,5.407
11,"2011-01-07",54.43,2.976,214.6955104,7.551
11,"2011-05-20",76.97,3.907,219.127216,7.574
1,"2010-12-03",49.27,2.708,211.607193,7.838
26,"2010-02-26",27.32,2.753,131.686,8.488
34,"2011-04-08",58.59,3.605,128.8238065,10.581
37,"2012-01-13",56.28,3.261,218.5823389,7.244
32,"2010-10-15",52.96,2.762,190.8623087,9.137
21,"2011-09-16",80.62,3.526,215.6944378,7.852
5,"2011-07-01",85.81,3.524,215.7474537,6.529
22,"2010-09-10",68.6,2.717,136.6212085,8.433
11,"2012-08-17",87.73,3.571,225.5558664,6.334
9,"2010-04-02",65.21,2.719,214.3465181,6.384
21,"2012-01-27",50.79,3.29,219.7188636,7.057
11,"2010-07-30",83.26,2.64,214.695346,7.346
23,"2010-10-22",43.19,2.919,132.8170968,5.287
38,"2012-08-03",88.16,3.76,130.737871,10.926
45,"2012-06-01",74.48,3.742,191.0091712,8.567
19,"2012-08-17",69.83,3.963,138.1857097,8.193
4,"2012-07-13",76.86,3.224,130.683,4.077
35,"2012-03-23",57.3,3.9,141.6269332,8.744
21,"2011-12-23",46.54,3.112,218.9995495,7.441
22,"2012-06-01",70.01,3.798,142.1095438,7.671
25,"2010-06-11",63.68,2.809,204.6679198,7.856
41,"2011-05-13",50.29,3.767,192.826069,6.934
2,"2012-10-05",70.27,3.617,222.8159296,6.17
5,"2010-05-28",79.81,2.759,211.4507688,6.465
10,"2010-11-05",71.04,3.009,126.4912903,9.003
43,"2010-06-25",88.48,2.653,203.2673857,9.593
4,"2010-12-17",46.57,2.884,126.8794839,7.127
1,"2011-09-09",76,3.546,215.861056,7.962
2,"2011-10-14",71.67,3.274,217.0048261,7.441
30,"2011-09-02",91.94,3.533,215.4508632,7.852
38,"2011-04-29",68.27,4.151,128.9998667,13.736
40,"2010-04-23",45.85,2.895,132.0226667,5.435
10,"2011-10-28",72.79,3.843,129.7936774,7.874
20,"2011-12-23",40.19,3.389,212.2360401,7.082
25,"2011-10-14",58.95,3.541,210.4027602,7.082
5,"2010-05-14",74.79,2.854,210.8872772,6.465
2,"2011-12-23",46.66,3.112,218.9995495,7.441
2,"2012-01-27",50.5,3.29,219.7188636,7.057
2,"2011-09-09",77.97,3.546,215.5148295,7.852
43,"2011-03-04",60.26,3.288,205.7148214,10.398
40,"2010-12-31",19.29,3.177,132.8150323,5.287
26,"2011-08-05",63.16,3.903,136.0540323,7.767
10,"2012-09-21",81.93,4.125,131.0103333,7.17
21,"2012-08-10",89.57,3.494,221.5954138,6.565
3,"2012-06-08",81.65,3.452,225.2521458,6.664
11,"2012-02-17",52.77,3.51,223.9170153,6.833
40,"2011-04-29",52.68,3.988,134.4357333,4.781
30,"2010-12-03",50.43,2.708,211.265543,8.163
6,"2012-01-27",53.95,3.29,221.6769199,6.132
2,"2010-03-26",51.26,2.732,210.6766095,8.324
37,"2012-07-20",81.76,3.311,220.6148749,6.623
38,"2012-08-17",94.87,4.002,130.7909677,10.926
5,"2011-04-29",74.75,3.81,216.1968142,6.489
3,"2010-07-09",81.75,2.642,214.4265704,7.346
38,"2012-08-31",89.78,4.093,130.8853548,10.926
42,"2010-05-21",78.32,3.12,126.1843871,9.524
15,"2010-07-16",72.83,2.933,132.5667742,8.099
11,"2012-04-20",71.97,3.877,225.0689541,6.664
36,"2010-08-06",85.49,2.573,210.2614925,8.36
10,"2011-08-12",85.61,3.794,129.2015806,8.257
38,"2011-09-09",88,3.913,129.3686129,13.503
12,"2010-03-05",53.77,2.987,126.5782857,13.975
34,"2012-05-04",65.04,3.747,131.136,9.575
13,"2011-09-30",68.28,3.623,129.6060667,6.877
40,"2011-09-30",63.45,3.684,136.4195,4.584
35,"2011-06-10",73.26,3.881,138.8606382,8.512
31,"2011-02-11",34.61,3.022,212.5928624,8.028
22,"2010-07-30",76.35,2.792,136.4554021,8.433
1,"2010-11-19",51.41,2.771,211.8896737,7.838
36,"2010-12-17",56.73,2.852,210.1787224,8.476
37,"2011-07-15",85.63,3.575,214.1083654,8.177
4,"2011-01-07",39.34,2.98,127.1917742,6.51
41,"2010-05-28",56.97,2.737,189.4452425,7.363
14,"2010-10-29",61.3,2.921,182.9011166,8.724
10,"2011-08-05",89.8,3.803,129.1846452,8.257
13,"2011-03-18",44.69,3.407,128.5121935,7.47
24,"2012-02-24",37.35,3.917,137.3411034,8.659
17,"2012-03-30",45.29,3.734,130.9670968,6.403
45,"2012-09-21",65.32,4.038,191.8567038,8.684
9,"2010-12-03",49.89,2.708,215.1445203,6.56
43,"2010-03-05",52.89,2.625,203.3117653,9.521
2,"2010-02-26",46.1,2.561,210.9759573,8.324
2,"2010-11-19",50.81,2.771,211.5470304,8.163
15,"2011-02-18",33.06,3.42,133.3701429,7.771
25,"2010-11-05",38.8,2.917,205.160837,7.484
13,"2011-12-23",24.76,3.186,129.9845484,6.392
2,"2010-04-23",65.11,2.795,210.1000648,8.2
31,"2010-05-28",80.94,2.759,210.5552301,8.2
38,"2011-08-26",94.61,3.74,129.2832581,13.503
8,"2012-03-23",52.9,3.787,224.8399424,5.825
31,"2012-08-10",89.57,3.494,221.5954138,6.565
28,"2012-03-09",54.54,4.25,130.7413793,12.187
10,"2012-10-26",70.5,4.301,131.1930968,6.943
28,"2012-05-04",76.03,4.171,131.136,11.627
6,"2010-10-15",68.93,2.72,213.3337977,7.007
45,"2011-03-04",38.65,3.433,184.3879911,8.549
29,"2010-04-16",51.14,2.885,131.9809,10.16
29,"2010-04-23",51.04,2.895,132.0226667,10.16
15,"2012-03-23",58.92,4.054,137.6552903,7.943
21,"2012-08-17",85.55,3.571,221.6751459,6.565
42,"2012-07-20",84.45,3.589,130.7012903,7.17
35,"2012-02-10",37.86,3.64,141.1199827,8.744
14,"2011-01-28",24.05,3.237,183.1800955,8.549
12,"2010-10-15",75,2.976,126.3266774,14.313
25,"2011-05-20",56.56,4.062,208.7583165,7.287
3,"2011-07-08",85.38,3.48,218.6424704,7.567
37,"2011-12-16",58.31,3.159,217.8781339,7.716
5,"2011-12-16",54.42,3.159,219.7596266,6.3
19,"2011-09-16",62.76,3.937,136.3145,7.806
43,"2010-10-22",69.46,2.725,203.7770645,10.21
16,"2010-09-10",57.24,2.78,190.3958293,6.868
37,"2012-05-04",77.17,3.749,220.3545033,6.989
10,"2010-12-24",57.06,3.236,126.9835806,9.003
23,"2012-05-04",45.88,3.991,138.0332,4.125
36,"2010-06-18",84.37,2.572,210.2108417,8.464
2,"2011-06-24",85.17,3.594,214.7441108,7.931
3,"2011-04-15",75.88,3.743,218.6788642,7.574
40,"2012-07-27",67.88,3.701,138.2033871,4.156
3,"2011-09-23",80.19,3.467,219.7414914,7.567
6,"2010-04-23",64.11,2.795,211.9442745,7.092
20,"2011-04-01",32.43,3.638,207.8823043,7.287
8,"2012-05-11",64.96,3.688,225.2842514,5.679
9,"2012-08-03",90.23,3.417,225.7070437,5.277
3,"2011-12-30",48.29,3.129,223.0090839,7.197
45,"2010-03-05",37.13,2.777,182.1201566,8.992
24,"2010-08-13",74.17,2.923,132.63,8.117
18,"2011-10-14",60.26,3.583,136.5150968,8.471
3,"2011-11-11",61.7,3.297,221.4117517,7.197
29,"2010-05-07",63.81,2.981,132.1062,10.16
28,"2011-10-28",67.41,3.727,129.7936774,12.89
8,"2011-01-07",35.77,2.976,214.7415521,6.262
3,"2010-04-30",70.24,2.78,213.6716815,7.343
23,"2011-10-14",56.79,3.583,136.5150968,4.42
21,"2011-05-06",61.87,3.906,215.4448709,7.931
4,"2010-12-31",38.09,2.955,127.0876774,7.127
19,"2012-06-01",68.18,3.915,138.1138065,8.15
30,"2011-11-04",56.01,3.332,217.4853605,7.441
23,"2012-03-23",57.82,3.889,137.6552903,4.261
20,"2011-03-25",44.83,3.625,207.6553444,7.343
14,"2010-09-10",70.87,2.699,182.598178,8.743
27,"2012-09-28",64.92,4.158,142.76575,8.239
16,"2012-02-24",26.21,3.129,196.9499007,6.162
43,"2012-03-02",56.43,3.63,212.3180074,9.653
40,"2012-10-12",47.35,4.029,138.9117,4.145
11,"2011-01-28",51.04,3.01,215.5065821,7.551
15,"2010-03-26",39.53,2.963,131.863129,8.35
34,"2010-12-24",42.74,2.887,126.9835806,10.21
22,"2010-11-12",44.42,2.961,136.8349032,8.572
3,"2011-02-11",43.57,3.022,216.2660913,7.551
14,"2012-09-21",65.32,4.038,191.8567038,8.684
13,"2010-08-27",75.31,2.854,126.0892903,7.951
37,"2010-02-05",45.97,2.572,209.8529663,8.554
41,"2011-09-23",55.06,3.581,194.8099713,6.901
40,"2011-03-25",28.89,3.624,133.9587419,5.114
40,"2011-08-05",68.1,3.903,136.0540323,4.584
40,"2011-10-28",42.09,3.604,136.4884516,4.42
32,"2012-03-23",47.64,3.664,197.2295234,8.256
2,"2012-06-22",81.04,3.346,221.4411622,6.891
43,"2012-01-13",43.68,3.261,211.4115714,9.653
25,"2010-07-30",71.99,2.781,204.605272,7.527
17,"2011-10-21",47.27,3.579,129.7821613,6.617
29,"2010-08-06",74.37,2.792,132.6141935,10.409
31,"2010-07-23",87.17,2.608,210.8921319,8.099
3,"2012-05-18",72.38,3.63,225.2512024,6.664
43,"2012-09-21",75.87,3.721,214.1192333,9.285
4,"2011-07-15",83.27,3.563,129.1338387,5.644
6,"2011-04-08",70.35,3.622,216.6244334,6.855
38,"2011-08-19",91.74,3.743,129.2405806,13.503
10,"2012-10-05",80.88,4.132,131.0756667,6.943
4,"2010-12-24",43.21,2.887,126.9835806,7.127
40,"2012-03-09",30.58,3.876,137.5066897,4.261
7,"2011-12-23",12.19,3.173,196.1713893,8.513
1,"2011-03-18",62.76,3.488,214.3627114,7.742
15,"2010-06-11",61.04,2.972,132.4357419,8.185
10,"2011-04-15",61.05,4.089,128.9107333,8.494
17,"2011-02-11",14.19,3.034,127.859129,6.866
21,"2012-03-23",62.96,3.787,220.9244858,7.057
4,"2011-04-29",64.22,3.781,128.9998667,5.946
29,"2011-03-04",33.52,3.437,133.6141429,10.256
17,"2012-05-25",55.69,3.801,131.0287742,6.235
24,"2010-05-07",66.65,3.095,132.1062,8.211
17,"2012-03-09",32.02,3.38,130.7413793,6.403
35,"2012-03-30",49.4,3.953,141.6990864,8.744
28,"2010-10-01",85.2,3.001,126.2346,14.313
20,"2012-02-24",39.79,3.739,213.4725116,6.961
44,"2012-03-02",32.36,3.242,130.6457931,5.774
7,"2011-01-21",25.4,2.973,191.5731924,8.818
16,"2010-03-19",33.45,2.692,189.734262,7.039
7,"2010-11-12",22.12,2.737,191.0411474,9.137
39,"2010-02-19",43.96,2.514,210.0451024,8.554
4,"2011-07-01",84.54,3.504,129.0894,5.644
1,"2010-08-13",87,2.692,211.6394211,7.787
37,"2010-04-23",68.03,2.795,209.2199574,8.464
36,"2010-05-07",75.56,2.786,209.1215867,8.464
19,"2011-04-29",54.23,4.117,134.4357333,7.658
24,"2011-12-16",36,3.611,136.5335161,8.454
19,"2010-12-03",36.64,3.2,132.7566667,8.067
1,"2011-11-18",62.25,3.308,218.2205088,7.866
30,"2012-03-23",62.96,3.787,220.9244858,7.057
4,"2012-01-20",42.09,3.273,130.2792258,4.607
31,"2011-12-30",45.16,3.129,219.1773063,7.441
23,"2011-04-08",36.74,3.72,134.1777742,4.781
14,"2012-01-20",31.85,3.533,189.4214733,8.424
20,"2010-03-26",50.49,2.854,204.201755,8.187
40,"2012-02-03",27.86,3.633,137.0632581,4.261
30,"2012-01-20",52.21,3.268,219.6258417,7.057
3,"2011-02-25",67.4,3.065,216.8780275,7.551
19,"2010-05-21",57.53,3.096,132.2230323,8.185
29,"2011-07-01",70.8,3.815,135.4468,9.863
26,"2011-01-28",5.54,3.243,133.1059677,7.907
39,"2011-01-07",52.74,2.976,210.1842358,8.395
30,"2010-04-16",67.87,2.808,210.1495463,8.2
27,"2010-06-18",70,2.942,136.3243393,8.058
13,"2012-01-20",32.71,3.047,130.2792258,6.104
9,"2011-02-11",34.13,3.022,216.496729,6.416
2,"2010-09-24",81.79,2.624,211.2552578,8.099
8,"2011-10-07",67.61,3.285,220.4772543,6.123
4,"2010-11-26",48.08,2.752,126.6692667,7.127
32,"2012-09-07",72.56,3.596,198.0950484,7.872
44,"2012-01-13",25.61,3.056,130.244,5.774
35,"2012-10-12",55.4,4,142.9376167,8.665
8,"2010-10-08",62.94,2.633,215.1072262,6.433
29,"2011-02-25",30.23,3.281,133.4921429,10.256
26,"2012-10-26",46.95,3.917,138.7281613,7.138
25,"2010-02-05",21.1,2.784,204.2471935,8.187
13,"2012-08-03",81.99,3.512,130.737871,5.765
23,"2011-12-02",43.6,3.501,136.4909333,4.42
16,"2011-04-08",38.04,3.532,192.3418571,6.339
37,"2012-08-31",84.79,3.638,220.9853964,6.623
32,"2011-11-04",37.95,3.527,195.4847959,8.513
21,"2012-08-31",83.58,3.638,221.9415576,6.565
43,"2011-06-10",85.81,3.648,206.8958203,10.581
14,"2010-12-03",40.93,3.046,182.6676154,8.724
45,"2010-04-09",65.45,2.869,181.7596377,8.899
3,"2011-07-22",86.19,3.651,218.7857881,7.567
42,"2010-08-27",84.99,3.022,126.0892903,9.199
9,"2012-08-24",77.9,3.62,225.9364729,5.277
25,"2010-07-23",75.37,2.771,204.4812188,7.527
28,"2011-12-09",42.17,3.644,129.8555333,12.89
12,"2010-11-05",65.49,3.129,126.4912903,14.313
23,"2011-02-11",21.52,3.255,133.260871,5.114
19,"2011-06-10",68.26,4.025,134.9425484,7.658
19,"2012-06-22",75.83,3.722,138.1629,8.15
22,"2010-03-12",43.43,2.805,135.6270013,8.283
36,"2012-08-31",84.79,3.608,220.9853964,6.623
31,"2012-09-14",76.1,3.717,222.2174395,6.565
15,"2011-06-10",69.86,4.025,134.9425484,7.658
13,"2012-02-17",36.57,3.119,130.4546207,6.104
17,"2010-05-14",47.28,2.962,126.2085484,6.635
33,"2011-05-27",82.32,3.933,129.0623548,8.687
22,"2011-04-01",36.04,3.638,137.9558929,8.252
18,"2012-09-21",60.23,4.056,138.6534,8.535
26,"2011-02-04",11.17,3.24,133.1834194,7.907
39,"2010-05-28",80.22,2.759,209.6660514,8.464
26,"2011-06-10",59.85,3.924,134.9425484,7.818
26,"2010-11-19",36.73,3.03,132.9172,8.149
15,"2010-10-22",47.1,3.049,132.8170968,8.067
36,"2012-06-15",82.15,3.407,220.4494148,6.989
16,"2011-03-18",36.5,3.406,192.1237981,6.614
40,"2010-03-05",34.78,2.766,131.735,5.892
44,"2012-10-26",46.97,3.755,131.1930968,5.217
35,"2011-12-09",46.28,3.415,140.4397857,8.745
10,"2011-04-22",75.93,3.917,128.9553,8.494
24,"2011-11-11",46.78,3.719,136.4618065,8.454
16,"2012-03-23",38.7,3.664,197.2295234,6.162
14,"2011-12-16",39.93,3.413,188.7979349,8.523
18,"2010-07-30",75.79,2.792,132.5983871,9.342
6,"2011-11-11",61.33,3.297,219.5631135,6.551
38,"2011-12-16",43.29,3.6,129.8980645,12.89
38,"2011-03-25",54.4,3.909,128.6160645,14.021
41,"2011-04-22",42.86,3.636,192.5234638,6.934
9,"2010-06-18",82.99,2.637,215.0166484,6.384
15,"2012-03-16",47.42,4.021,137.5843871,7.943
25,"2010-10-29",55.72,2.921,205.1118126,7.484
36,"2011-06-24",83.95,3.569,213.8402689,8.3
4,"2012-03-16",59.81,3.707,130.8261935,4.607
19,"2012-08-31",71.85,4.026,138.3771935,8.193
39,"2010-09-10",79.94,2.565,210.2641156,8.36
3,"2011-03-18",69.47,3.488,217.7235226,7.551
20,"2011-04-08",47.09,3.72,208.1092642,7.287
4,"2012-10-12",57.11,3.603,131.1083333,3.879
30,"2010-08-20",89.58,2.664,211.2596586,8.099
5,"2012-10-12",66.24,3.601,223.974787,5.422
13,"2011-04-22",47.55,3.655,128.9553,7.193
5,"2011-09-09",79.04,3.546,216.4226819,6.529
16,"2010-10-29",35.76,2.748,190.951728,6.986
1,"2012-01-27",54.26,3.29,220.0788523,7.348
11,"2011-09-16",85.11,3.526,219.3972867,7.567
35,"2011-01-14",25.7,3.205,136.803477,8.549
26,"2012-08-17",65.54,3.84,138.1857097,7.405
38,"2011-06-03",71.81,4.031,129.0490323,13.736
27,"2011-08-05",78.14,4.02,139.9896486,7.85
41,"2012-02-03",31.65,3.031,196.8728921,6.589
19,"2012-08-03",73.41,3.819,138.1735806,8.193
45,"2011-05-13",60.38,4.066,186.0719231,8.521
42,"2011-05-27",78.62,3.933,129.0623548,8.494
33,"2010-04-16",72.44,3.109,126.5621,9.849
25,"2011-11-04",40.88,3.551,210.8364551,7.082
28,"2011-01-14",43.15,3.312,127.3009355,14.021
27,"2011-06-10",73.26,4.025,138.8606382,7.725
10,"2011-06-03",81.87,3.893,129.0490323,8.494
45,"2010-04-30",53.15,2.921,181.6620359,8.899
24,"2011-12-30",33.45,3.566,136.6432581,8.454
18,"2011-02-11",24.3,3.255,133.260871,9.131
26,"2010-03-05",28.6,2.766,131.735,8.488
18,"2012-10-05",59.68,4.027,138.8256,8.243
3,"2010-10-08",66.99,2.633,215.060858,7.564
32,"2012-03-09",39.9,3.286,196.9631599,8.256
11,"2011-12-23",54.29,3.112,222.8258628,7.197
10,"2011-07-15",86.01,3.779,129.1338387,8.257
41,"2011-09-02",70.37,3.511,194.5092113,6.901
43,"2012-08-17",85.66,3.571,213.4226959,9.285
7,"2012-08-24",59.27,3.558,198.0984199,7.872
32,"2011-05-27",55.13,3.795,192.8365651,8.595
28,"2010-10-22",68.85,3.014,126.3815484,14.313
44,"2012-02-03",31.39,3.077,130.3496774,5.774
3,"2012-04-20",72.05,3.877,225.0689541,6.664
33,"2012-02-24",59.41,3.95,130.5502069,7.603
21,"2011-02-11",34.61,3.022,212.5928624,8.028
25,"2011-06-10",71.45,3.881,208.1535092,7.287
12,"2011-12-02",52.5,3.701,129.8459667,12.89
12,"2010-12-03",43.33,3.041,126.7313333,14.313
25,"2011-11-18",46.41,3.53,211.1847207,7.082
31,"2012-08-17",85.55,3.571,221.6751459,6.565
36,"2010-07-23",82.6,2.542,209.9958663,8.36
29,"2011-02-18",35.34,3.263,133.3701429,10.256
31,"2011-07-08",89.16,3.48,214.9296249,7.852
18,"2011-04-22",45.99,3.919,134.3571,8.975
39,"2010-03-26",54.83,2.732,209.7870932,8.554
30,"2010-10-22",70.72,2.725,211.5187208,8.163
23,"2011-08-05",69.53,3.903,136.0540323,4.584
23,"2010-06-11",58.35,2.83,132.4357419,5.435
20,"2012-05-04",62.74,3.951,214.4771081,7.139
39,"2012-10-19",71.45,3.594,222.0951719,6.228
42,"2012-08-17",88.83,4.002,130.7909677,7.17
32,"2012-01-20",36.86,3.055,196.7796652,8.256
21,"2011-11-04",56.01,3.332,217.4853605,7.441
42,"2012-06-01",80.06,4.277,130.9592258,7.382
38,"2011-12-02",52.5,3.701,129.8459667,12.89
36,"2011-06-17",84.43,3.599,213.7481256,8.3
30,"2012-05-25",79.49,3.561,221.3828029,6.891
13,"2011-06-10",61.39,3.732,129.0357097,7.193
3,"2011-04-22",76.91,3.807,218.851237,7.574
12,"2012-09-28",81.22,3.966,131.043,10.926
45,"2012-10-05",64.89,3.985,192.1704115,8.667
24,"2011-09-02",68.14,3.879,136.2440968,8.358
19,"2010-11-19",44.22,3.138,132.9172,8.067
27,"2012-10-05",64.5,4.151,142.8516833,8
33,"2010-08-27",94,3.022,126.0892903,9.495
21,"2011-04-15",71.01,3.743,214.9420631,7.931
3,"2012-08-17",87.36,3.571,225.5558664,6.334
20,"2011-03-18",44.8,3.631,207.4283845,7.343
14,"2011-02-18",40.7,3.245,183.9371353,8.549
28,"2011-07-29",93.29,3.805,129.1677097,13.503
16,"2011-06-24",54.36,3.661,192.9982655,6.339
12,"2011-06-03",71.81,4.031,129.0490323,13.736
3,"2011-08-12",88.88,3.638,218.9605873,7.567
27,"2010-09-10",70.38,2.837,136.6212085,7.982
2,"2010-07-30",83.49,2.64,211.0264684,8.099
17,"2012-04-20",47.69,3.845,131.1173333,6.235
4,"2010-07-23",79.78,2.612,126.1283548,7.372
21,"2012-09-07",88.4,3.73,222.0747635,6.565
13,"2010-12-03",25.8,2.812,126.7313333,7.795
18,"2010-09-10",67.09,2.717,132.7564516,9.342
16,"2011-02-11",15.02,3.037,191.8572881,6.614
26,"2010-12-10",16.6,3.132,132.6764,8.149
22,"2010-04-16",51.14,2.885,135.82725,8.348
14,"2011-10-07",55.82,3.583,187.4837962,8.523
21,"2011-08-19",90.11,3.554,215.3229307,7.852
